시설ID,시도,시군구,품목명,품종,재배면적,시설유형,재배형태,단동/연동 구분,수집일,외부온도,외부습도,외부 일사량,외부풍향,외부풍속,외부강우,강우감지,내부온도,내부습도,내부CO2,내부 일사량,토양EC,토양PH,지온,지습,(양액)총배액,(양액)총급액,(양액)배액PH,(양액)공급PH,(양액)배액EC,(양액)공급EC,(양액)지온,(양액)지습,배기팬작동여부,CO2발생장치작동여부,보광등작동여부,난방기작동상태,난방기작동여부,유동팬작동상태,유동팬작동여부,보온커튼작동상태,보온커튼작동여부,차광커튼작동상태,차광커튼작동여부,우측삼중측창 작동여부,좌측삼중측창 작동여부,우측이중측창 작동여부,좌측이중측창 작동여부,우측일중측창 개도,우측일중측창 온도폭,우측일중측창 설정온도,우측일중측창 작동여부,우측일중측창 작동상태,좌측일중측창 개도,좌측일중측창 온도폭,좌측일중측창 설정온도,좌측일중측창 작동여부,좌측일중측창 작동상태,측창,우측이중천창 작동여부,좌측이중천창 작동여부,우측일중천창 개도,우측일중천창 온도폭,우측일중천창 설정온도,우측일중천창 작동여부,우측일중천창 작동상태,좌측일중천창 개도,좌측일중천창 온도폭,좌측일중천창 설정온도,좌측일중천창 작동여부,좌측일중천창 작동상태,천창,조사일,주차,생장길이,화방높이,줄기직경,엽장,엽폭,엽수,개화군,착과군,열매수,최종화방차수
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 01:00:00,3,,0,,1,,0,11,99,506,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 02:00:00,2,,0,,1,,0,11,100,519,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 03:00:00,2,,0,,0,,0,11,99,530,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 04:00:00,2,,0,,1,,0,11,100,542,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 05:00:00,2,,0,,1,,0,10,100,555,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 06:00:00,2,,2,,0,,0,11,100,567,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 07:00:00,2,,48,,0,,0,11,100,575,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 08:00:00,4,,269,,1,,0,13,99,575,,,,13,,,,,,,,,0,,,,,,,,,,14,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 09:00:00,6,,497,,2,,0,17,95,461,,,,18,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,9,,,,,9,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 10:00:00,8,,712,,3,,0,17,100,432,,,,19,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,15,,,,,15,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 11:00:00,9,,832,,3,,0,18,99,431,,,,19,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,20,,,,,20,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 12:00:00,10,,910,,3,,0,18,99,440,,,,20,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,27,,,,,27,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 13:00:00,11,,926,,3,,0,20,100,419,,,,21,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,23,,,,,23,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 14:00:00,11,,848,,4,,0,20,100,416,,,,21,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,20,,,,,20,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 15:00:00,10,,708,,4,,0,19,100,415,,,,20,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,15,,,,,15,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 16:00:00,10,,501,,4,,0,20,100,404,,,,22,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,10,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 17:00:00,9,,265,,3,,0,19,100,380,,,,20,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,1,,,,,1,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 18:00:00,8,,40,,3,,0,15,100,365,,,,17,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 19:00:00,7,,0,,1,,0,13,100,411,,,,14,,,,,,,,,0,,,,,,,,,,67,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 20:00:00,5,,0,,1,,0,13,100,443,,,,14,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 21:00:00,5,,0,,0,,0,12,100,467,,,,13,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-22 22:00:00,4,,0,,0,,0,12,100,487,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 00:00:00,3,,0,,0,,0,10,100,520,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 01:00:00,2,,0,,0,,0,11,99,533,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 02:00:00,2,,0,,0,,0,11,100,548,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 03:00:00,1,,0,,0,,0,10,100,559,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 04:00:00,1,,0,,0,,0,11,100,576,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 05:00:00,2,,0,,0,,0,11,100,587,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 06:00:00,1,,2,,0,,0,10,100,601,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 07:00:00,3,,68,,0,,0,11,100,618,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 08:00:00,5,,233,,1,,0,13,100,600,,,,13,,,,,,,,,0,,,,,,,,,,14,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 09:00:00,7,,439,,1,,0,18,97,472,,,,18,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,14,,,,,14,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 10:00:00,11,,636,,1,,0,19,99,436,,,,19,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,43,,,,,31,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 11:00:00,13,,790,,2,,0,20,99,432,,,,20,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,50,,,,,30,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 12:00:00,15,,867,,2,,0,21,99,429,,,,22,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,50,,,,,30,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 13:00:00,16,,873,,2,,0,21,71,429,,,,22,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,46,,,,,30,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 14:00:00,16,,807,,3,,0,21,68,424,,,,21,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,20,,,,,20,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 15:00:00,16,,658,,2,,0,19,66,426,,,,20,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,20,,,,,20,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 16:00:00,15,,471,,2,,0,19,68,424,,,,20,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,14,,,,,14,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 17:00:00,14,,241,,2,,0,20,81,380,,,,21,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 18:00:00,12,,41,,1,,0,17,89,397,,,,18,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 19:00:00,10,,0,,0,,0,15,96,440,,,,16,,,,,,,,,0,,,,,,,,,,58,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 20:00:00,9,,0,,0,,0,15,94,469,,,,15,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 21:00:00,8,,0,,0,,0,14,93,496,,,,14,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-23 22:00:00,8,,0,,0,,0,13,93,517,,,,14,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 00:00:00,7,,0,,0,,0,11,92,553,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 01:00:00,5,,0,,0,,0,11,92,569,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 02:00:00,4,,0,,0,,0,10,92,583,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 03:00:00,3,,0,,0,,0,12,88,596,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 04:00:00,2,,0,,0,,0,11,90,612,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 05:00:00,2,,0,,0,,0,10,91,622,,,,11,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 06:00:00,2,,4,,0,,0,11,88,636,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 07:00:00,3,,77,,0,,0,12,91,650,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 08:00:00,6,,192,,0,,0,13,92,645,,,,13,,,,,,,,,0,,,,,,,,,,13,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 09:00:00,9,,350,,1,,0,17,85,526,,,,17,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,7,,,,,7,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 10:00:00,11,,436,,1,,0,18,74,421,,,,18,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,20,,,,,20,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 11:00:00,12,,560,,0,,0,19,72,406,,,,19,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,27,,,,,38,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 12:00:00,14,,844,,0,,0,22,60,414,,,,22,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,37,,,,,40,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 13:00:00,15,,900,,0,,0,23,59,421,,,,24,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,48,,,,,30,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 14:00:00,17,,844,,1,,0,22,55,419,,,,23,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,42,,,,,31,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 15:00:00,17,,729,,2,,0,20,47,425,,,,20,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,20,,,,,20,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 16:00:00,17,,542,,2,,0,19,44,424,,,,20,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,18,,,,,18,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 17:00:00,16,,296,,3,,0,19,55,413,,,,20,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,5,,,,,5,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 18:00:00,13,,43,,3,,0,18,86,413,,,,18,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 19:00:00,11,,0,,1,,0,15,95,453,,,,16,,,,,,,,,0,,,,,,,,,,55,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 20:00:00,10,,0,,0,,0,15,94,480,,,,16,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 21:00:00,10,,0,,0,,0,14,93,506,,,,15,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-24 22:00:00,9,,0,,0,,0,13,94,532,,,,14,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-24,26주차,2,15,10,24,16,16,6,8,104,8
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 00:00:00,6,,0,,0,,0,12,93,574,,,,13,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 01:00:00,7,,0,,0,,0,12,93,593,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 02:00:00,7,,0,,0,,0,12,95,613,,,,13,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 03:00:00,6,,0,,0,,0,12,95,631,,,,12,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 04:00:00,7,,0,,0,,0,12,96,650,,,,13,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 05:00:00,7,,0,,0,,0,12,97,670,,,,13,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 06:00:00,7,,2,,0,,0,12,98,689,,,,13,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 07:00:00,8,,82,,0,,0,13,97,702,,,,13,,,,,,,,,0,,,,,,,,,,39,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 08:00:00,9,,254,,0,,0,16,90,630,,,,16,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,2,,,,,2,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 09:00:00,12,,463,,0,,0,19,74,442,,,,19,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,40,,,,,33,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 10:00:00,13,,663,,0,,0,21,70,424,,,,21,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,48,,,,,31,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 11:00:00,15,,805,,0,,0,25,65,416,,,,24,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,35,,,,,44,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 12:00:00,16,,878,,1,,0,25,59,415,,,,27,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,46,,,,,32,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 13:00:00,18,,876,,1,,0,25,57,428,,,,26,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,50,,,,,30,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 14:00:00,18,,811,,2,,0,24,55,435,,,,25,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,47,,,,,32,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 15:00:00,18,,673,,2,,0,24,56,433,,,,24,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,50,,,,,30,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 16:00:00,17,,474,,3,,0,21,62,446,,,,22,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,34,,,,,27,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 17:00:00,13,,245,,2,,0,19,74,441,,,,20,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,8,,,,,8,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 18:00:00,10,,43,,2,,0,18,90,428,,,,19,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 19:00:00,8,,0,,1,,0,16,95,473,,,,17,,,,,,,,,0,,,,,,,,,,72,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 20:00:00,7,,0,,1,,0,15,93,500,,,,16,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 21:00:00,6,,0,,1,,0,15,94,533,,,,15,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-03-25 22:00:00,6,,0,,0,,0,15,95,560,,,,15,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
